sfdc_id	duplicate_count	most_recent_insert	oldest_insert	property_names	property_statuses	short_ids
a01UL000006iFUXYA2	3	2025-05-02T23:45:19.000Z	2024-04-19T20:59:12.000Z	"[""Covey Homes Walker Ridge"",""Cottages at Walker Ridge"",""Cottages at Walker Ridge-100108""]"	"[""ACTIVE"",""DISABLED"",""DISABLED""]"	"[""EdUL9gW57P"",""J7Xv2xk7rE"",""87c3bd796b""]"
a01UL000003RO7mYAG	3	2025-05-02T23:43:56.000Z	2024-01-23T22:51:25.000Z	"[""The Cottages at Loganville"",""Covey Homes Loganville"",""Cottages at Loganville-100108""]"	"[""DISABLED"",""ACTIVE"",""DISABLED""]"	"[""FoxEFEvOar"",""2R56vErdAk"",""3de8a769b9""]"
a01Dn00000HHL7kIAH	3	2025-05-02T23:43:04.000Z	2024-01-24T00:10:25.000Z	"[""Covey Homes Fox Run"",""Cottages at Fox Run-100108"",""Cottages at Fox Run""]"	"[""ACTIVE"",""DISABLED"",""DISABLED""]"	"[""OYnyURRt99"",""543a51515c"",""rHwIDngl6B""]"
a01Dn00000HIwfxIAD	3	2025-05-02T23:41:49.000Z	2024-01-23T23:59:14.000Z	"[""Covey Homes Paper Mill"",""Covey Homes Paper Mill-100108"",""Paper Mill""]"	"[""ACTIVE"",""DISABLED"",""DISABLED""]"	"[""T000OEBjVA"",""814c5dbbb2"",""i0twBo5EZ6""]"
a01Dn00000HHqNnIAL	3	2025-05-02T22:45:28.000Z	2024-07-26T01:33:10.000Z	"[""Saratoga Downs"",""Saratoga Downs - IDV ONLY"",""Saratoga Downs""]"	"[""ACTIVE"",""DISABLED"",""DISABLED""]"	"[""SHCAK86ACd"",""e5LveE4v1N"",""8e794b7557""]"
a01Dn00000HHkeyIAD	3	2025-05-02T21:51:59.000Z	2023-12-21T17:10:06.000Z	"[""Covey Homes Litsey Creek-100108"",""Litsey Creek Cottages"",""Covey Homes Litsey Creek""]"	"[""DISABLED"",""DISABLED"",""ACTIVE""]"	"[""6a40b69d33"",""N52acEEOYm"",""Z4DGX4vR1b""]"
a01Dn00000HHL8QIAX	5	2025-05-02T21:50:24.000Z	2022-09-08T17:41:57.000Z	"[""Covey Homes Waterford-100108"",""Covey Homes Waterford"",""Covey Homes Waterford"",""Covey Homes Waterford"",""Cottages at Waterford""]"	"[""DISABLED"",""ACTIVE"",""DISABLED"",""DISABLED"",""DISABLED""]"	"[""24e82e49ba"",""gCzyW44BnC"",""Isgtn7uZDl"",""752IoPxYnv"",""lALF9nIhCk""]"
a01UL000002osgnYAA	5	2025-05-02T21:42:48.000Z	2022-06-09T21:44:50.000Z	"[""Covey Bella Citta"",""Covey Bella Citta- Dupliate"",""Covey Homes Bella Citta"",""Covey Homes Bella Citta-100108"",""Bella Citta""]"	"[""DISABLED"",""DISABLED"",""ACTIVE"",""DISABLED"",""DISABLED""]"	"[""99imgmsxfc"",""NSB5Wu5fvb"",""7jojB2tJ8c"",""a55ee694f3"",""GgLb8AwDH5""]"
a01UL00000EEGMcYAP	2	2025-05-02T21:40:51.000Z	2025-03-15T18:07:39.000Z	"[""Covey Homes Basswood"",""Covey Homes Basswood-100108""]"	"[""ACTIVE"",""DISABLED""]"	"[""dXSwTfJIts"",""fe7c9cc9ba""]"
a01Dn00000HHLUlIAP	4	2025-05-02T21:36:10.000Z	2022-03-14T23:24:38.000Z	"[""Artisan Living Longview Terrace"",""Covey Homes Harrison Bridge-100108"",""Covey Homes Harrison Bridge"",""Covey Homes Harrison Bridge""]"	"[""DISABLED"",""DISABLED"",""DISABLED"",""ACTIVE""]"	"[""IFro3Gjodd"",""4dc5b281f8"",""XWkOotD1BC"",""s5w6uUMaJb""]"
a01Dn00000HHLUkIAP	4	2025-05-02T21:35:32.000Z	2022-03-14T23:23:55.000Z	"[""Artisan Living Greene Creek"",""Covey Homes Greene"",""Covey Homes Greene"",""Covey Homes Greene-100108""]"	"[""DISABLED"",""DISABLED"",""ACTIVE"",""DISABLED""]"	"[""gjl5FxNiAu"",""85V2VYxyO9"",""1YXXLV3ooS"",""311fd25ac0""]"
a01Dn00000LESPLIA5	3	2025-05-02T21:34:11.000Z	2022-06-09T21:45:47.000Z	"[""Covey Homes Dawson Ridge"",""Covey Homes Dawson Ridge-100108"",""Covey Homes Dawson Ridge""]"	"[""DISABLED"",""DISABLED"",""ACTIVE""]"	"[""XUR7FWPdty"",""efaefaeef2"",""FovkM5n2Ou""]"
a01Dn00000HHH7hIAH	3	2025-05-02T21:33:32.000Z	2024-01-29T21:06:35.000Z	"[""Covey Homes Clements Ferry"",""Covey Homes Clements Ferry-100108"",""Covey Homes Clements Ferry""]"	"[""ACTIVE"",""DISABLED"",""DISABLED""]"	"[""W7f2FzMRd1"",""84c94dd45b"",""Ad4ngLFEZ6""]"
a01Dn00000HHLUjIAP	4	2025-05-02T21:32:44.000Z	2022-10-28T21:19:22.000Z	"[""Covey Homes Bluffs"",""Covey Homes Bluffs"",""Residences at the Bluffs"",""Covey Homes Bluffs-100108""]"	"[""ACTIVE"",""DISABLED"",""DISABLED"",""DISABLED""]"	"[""ULSFKzmkRG"",""UZqKs7QFhk"",""WD9nySceEO"",""6c80ffde85""]"
a01Dn00000HHLUhIAP	4	2025-05-02T21:32:03.000Z	2022-03-14T23:23:10.000Z	"[""Covey Homes Addison"",""Covey Homes Addison"",""Artisan Living Addison Place"",""Covey Homes Addison-100108""]"	"[""ACTIVE"",""DISABLED"",""DISABLED"",""DISABLED""]"	"[""pRh1MGxEEv"",""8GFyFeivPu"",""S5alY8QdQf"",""36cd598776""]"
a01Dn00000HIbgfIAD	4	2025-05-02T21:23:05.000Z	2023-09-12T13:37:47.000Z	"[""Covey Homes Azle"",""Covey Homes Azle"",""Covey Homes Azle-100108"",""Covey Homes Azle""]"	"[""DISABLED"",""ACTIVE"",""DISABLED"",""DISABLED""]"	"[""JPwWwaL8xV"",""xApwS9Qj0X"",""ba677e54b9"",""Ide9EodZjq""]"
a01Dn00000Lh0HbIAJ	4	2025-05-02T21:06:48.000Z	2023-08-28T15:55:58.000Z	"[""Covey Homes Westpointe"",""Covey Homes Westpointe"",""Covey Homes Westpointe-100108"",""Covey Homes Westpointe""]"	"[""DISABLED"",""ACTIVE"",""DISABLED"",""DISABLED""]"	"[""tMmg8qzWvD"",""xAi6JPo0Fs"",""288f920382"",""qcBegobcNJ""]"
a01Dn00000LhIcbIAF	4	2025-05-02T21:06:06.000Z	2023-09-21T13:52:36.000Z	"[""Covey Homes Palms West-100108"",""Covey Homes Palms West"",""Covey Homes Palms West"",""Covey Homes Palms West""]"	"[""DISABLED"",""DISABLED"",""DISABLED"",""ACTIVE""]"	"[""1f41883967"",""NjhxOPS9N3"",""WiHS8a0Oid"",""bqBgn7SfSs""]"
a01Dn00000HHH7iIAH	5	2025-05-02T21:04:35.000Z	2022-03-03T22:30:04.000Z	"[""Artisan Harvest Meadows"",""Covey Homes Harvest Meadows"",""Covey Homes Harvest Meadows"",""Covey Homes Harvest Meadows"",""Covey Homes Harvest Meadows-100108""]"	"[""DISABLED"",""ACTIVE"",""DISABLED"",""DISABLED"",""DISABLED""]"	"[""pKxFCmHekw"",""VmeMNEQqbQ"",""G3CtghRdOk"",""YWN1ft6bPL"",""b3180c525a""]"
a01Dn00000HHVqrIAH	4	2025-05-02T21:01:46.000Z	2024-01-23T23:47:29.000Z	"[""Covey Homes Sweetwater"",""Covey Homes Sweetwater"",""Covey Homes Sweetwater-100108"",""Covey Homes Sweetwater""]"	"[""DISABLED"",""ACTIVE"",""DISABLED"",""DISABLED""]"	"[""6l3lfAqJFU"",""RG2oi3fo40"",""58e445c995"",""hkawdHqkiM""]"
a01Dn00000HHL7pIAH	4	2025-05-02T20:57:13.000Z	2022-06-09T21:47:06.000Z	"[""Covey Homes Greystone"",""Covey Homes Greystone"",""Covey Homes Greystone-100108"",""Covey Homes Greystone""]"	"[""DISABLED"",""ACTIVE"",""DISABLED"",""DISABLED""]"	"[""7QX37B1L0B"",""fdnsadd0yF"",""1dc07896e3"",""E4PKS5Tkfk""]"
a01Dn00000LgWMNIA3	3	2025-05-02T20:42:58.000Z	2023-06-14T13:06:48.000Z	"[""Magnolia Haus at Tuscarora Creek"",""Magnolia Haus at Tuscarora Creek-100108"",""Magnolia Haus""]"	"[""ACTIVE"",""DISABLED"",""DISABLED""]"	"[""ba6bxwsfHZ"",""9c6d935761"",""zsiCLP59ZC""]"
a01Dn00000HHHBEIA5	2	2025-05-02T20:42:18.000Z	2025-03-13T14:29:55.000Z	"[""Assembly at Historic Heights"",""Assembly at Historic Heights-100108""]"	"[""ACTIVE"",""DISABLED""]"	"[""oInRNdjcTA"",""46e927b7ab""]"
a01Dn00000HJCazIAH	3	2025-05-02T20:40:46.000Z	2024-02-29T18:39:28.000Z	"[""The Starling-100108"",""The Starling aka Ballpark Village"",""Starling""]"	"[""DISABLED"",""ACTIVE"",""DISABLED""]"	"[""87dae8605c"",""q39RrnJwIz"",""mRoK9jS4n5""]"
a01UL000002u4fjYAA	4	2025-05-02T20:39:43.000Z	2024-01-11T16:56:23.000Z	"[""Covey Homes Jennings Place"",""Covey Homes Jennings Place-100108"",""Covey Homes Jennings Place"",""Covey Homes Jennings Place""]"	"[""DISABLED"",""DISABLED"",""DISABLED"",""ACTIVE""]"	"[""pYL5h7cMhd"",""057545b855"",""VhRYPAwcLi"",""R9vBn0pKi6""]"
a01UL000002uCuzYAE	4	2025-05-02T20:38:04.000Z	2024-01-11T17:40:34.000Z	"[""Covey Homes Grand Lagoon-100108"",""Artisan Living Grand Lagoon"",""Covey Homes Grand Lagoon"",""Artisan Living Grand Lagoon""]"	"[""DISABLED"",""DISABLED"",""ACTIVE"",""DISABLED""]"	"[""59fe275a61"",""r3l3kq981Q"",""ek8FLQHQxj"",""lQvArjk6eP""]"
a01UL000000qn9XYAQ	3	2025-05-02T20:37:53.000Z	2023-11-17T18:10:40.000Z	"[""Covey Homes Hunter Trail"",""Residences On Hunter Trail"",""Covey Homes Hunter Trail-100108""]"	"[""ACTIVE"",""DISABLED"",""DISABLED""]"	"[""dlrZsrptj0"",""awK5OY4EJP"",""8bcc675ade""]"
a01Dn00000HHLUpIAP	4	2025-05-02T20:37:08.000Z	2022-03-14T23:18:55.000Z	"[""Artisan Living Wescott"",""Covey Homes Wescott"",""Covey Homes Wescott-100108"",""Covey Homes Wescott""]"	"[""DISABLED"",""ACTIVE"",""DISABLED"",""DISABLED""]"	"[""jHBFqdArDW"",""YhhUwg2W65"",""d693846495"",""9qVaJQ0WJX""]"
a01UL000003RJhaYAG	3	2025-05-02T20:35:59.000Z	2024-01-23T23:40:30.000Z	"[""Covey Homes Southampton"",""Covey Homes Southampton-100108"",""Cottages at Southampton""]"	"[""ACTIVE"",""DISABLED"",""DISABLED""]"	"[""cIrNhceASB"",""8ff88ef23a"",""tRI1CJyasv""]"
a01UL000003SK5LYAW	3	2025-05-02T20:33:58.000Z	2024-01-24T18:01:55.000Z	"[""Covey Homes Lexington"",""Covey Homes Lexington"",""Covey Homes Lexington-100108""]"	"[""ACTIVE"",""DISABLED"",""DISABLED""]"	"[""vq9GY7xqC4"",""Cajm83c6ui"",""bfcba7d4a6""]"
a01Dn00000HHpZLIA1	4	2025-05-02T20:32:09.000Z	2022-10-28T21:16:51.000Z	"[""Covey Homes Kirkland"",""Covey Homes Kirkland-100108"",""Covey Homes Kirkland"",""Residences on Kirkland""]"	"[""ACTIVE"",""DISABLED"",""DISABLED"",""DISABLED""]"	"[""mR6O8ePR4R"",""98d3827b9e"",""4ItJlkR5EC"",""lIxoZZUnen""]"
a01Dn00000HHUIFIA5	2	2025-05-02T13:11:33.000Z	2023-04-28T17:07:16.000Z	"[""The Oliver in Alexandria"",""1201 The Oliver in Alexandria-19705""]"	"[""DISABLED"",""ACTIVE""]"	"[""ZvQOMSxiR7"",""86132a812b""]"
a01Dn00000HHqzcIAD	2	2025-05-01T22:59:09.000Z	2024-09-23T20:42:50.000Z	"[""1204 Southwood Townhomes-19705"",""Southwood Townhomes""]"	"[""ACTIVE"",""DISABLED""]"	"[""986f156429"",""LRygbd9tzy""]"
a01Dn00000HHc8CIAT	2	2025-05-01T20:08:35.000Z	2023-10-30T18:11:34.000Z	"[""0902 Whitestone at Landmark-19705"",""Whitestone Landmark""]"	"[""ACTIVE"",""DISABLED""]"	"[""c2def199b5"",""mWeUwV01k3""]"
a01Dn00000HJXrNIAX	3	2025-05-01T15:45:33.000Z	2023-08-04T20:46:16.000Z	"[""The Cottages at Greystone - 16858"",""The Cottages at Greystone-16858"",""The Cottages at Greystone""]"	"[""ACTIVE"",""ACTIVE"",""DISABLED""]"	"[""2578fc0523"",""d941488245"",""XiXBsaLt3v""]"
a01Dn00000HHpkrIAD	2	2025-05-01T14:28:02.000Z	2023-10-30T18:06:47.000Z	"[""Ridgeleigh at Van Dorn Metro"",""1102 Ridgeleigh at Van Dorn-19705""]"	"[""DISABLED"",""ACTIVE""]"	"[""yAHda9jjtg"",""a0e9cc5f25""]"
a01Dn00000HHPdIIAX	2	2025-05-01T13:40:47.000Z	2023-04-25T00:35:24.000Z	"[""1002 Huntington Square-19705"",""Huntington Square Apartments""]"	"[""ACTIVE"",""DISABLED""]"	"[""14f3b22b1a"",""Vyv6C7C2K0""]"
a01UL000002vGLUYA2	3	2025-05-01T13:27:10.000Z	2024-01-11T23:16:37.000Z	"[""The Cottages at Myrtle Beach - 16858"",""The Cottages at Myrtle Beach new-16858"",""Cottages at Myrtle Beach""]"	"[""ACTIVE"",""ACTIVE"",""DISABLED""]"	"[""5f2e9d18dc"",""f49d4e4533"",""dqeQxr6BRn""]"
a01Dn00000HHL8AIAX	3	2025-05-01T13:04:16.000Z	2024-01-11T23:14:03.000Z	"[""The Cottages at Riverlights new-16858"",""Cottages at Riverlights"",""The Cottages at Riverlights - 16858""]"	"[""ACTIVE"",""DISABLED"",""ACTIVE""]"	"[""503a63e48c"",""pmxzXptowW"",""89464bb804""]"
a01Dn00000HHL7fIAH	3	2025-04-30T22:37:05.000Z	2024-03-15T15:00:10.000Z	"[""Cottages at Daytona Beach"",""The Cottages at Daytona Beach new-16858"",""The Cottages at Daytona Beach - 16858""]"	"[""DISABLED"",""ACTIVE"",""ACTIVE""]"	"[""ArvIHueXNZ"",""8e1443a6f2"",""6cf47f806a""]"
a01Dn00000HHdxZIAT	2	2025-04-30T22:18:40.000Z	2023-10-30T18:20:42.000Z	"[""1104 The Alante in Alexandria-19705"",""Alante in Alexandria""]"	"[""ACTIVE"",""DISABLED""]"	"[""382c3a9f4c"",""lvJOKOxZQo""]"
a01Dn00000HHRgqIAH	2	2025-04-30T21:50:45.000Z	2023-10-30T18:01:44.000Z	"[""The Brixton at Loudoun"",""0904 The Brixton at Loudoun-19705""]"	"[""DISABLED"",""ACTIVE""]"	"[""keDIMPY5oI"",""b7b186b7be""]"
a01UL000000aAfFYAU	2	2025-04-30T21:41:46.000Z	2023-11-09T15:29:11.000Z	"[""Ventura Research Park"",""Ventura Research Park""]"	"[""DISABLED"",""ACTIVE""]"	"[""lTXG0duNNV"",""alhgQ8MRze""]"
a01Dn00000HHsouIAD	2	2025-04-30T18:26:54.000Z	2022-11-28T19:11:22.000Z	"[""Cleo"",""Village on the Green""]"	"[""DISABLED"",""DISABLED""]"	"[""HJx14NSQsl"",""WAkLKWKew5""]"
a01Dn00000HHjZ7IAL	2	2025-04-30T18:15:33.000Z	2023-03-10T18:13:05.000Z	"[""Ronan"",""Hunters Cove""]"	"[""ACTIVE"",""DISABLED""]"	"[""CemY4Lo3pN"",""wM0VVbeZ3x""]"
a01Dn00000HHUnsIAH	2	2025-04-30T18:13:28.000Z	2023-02-10T17:17:30.000Z	"[""Park at Ashford"",""Park at Ashford""]"	"[""ACTIVE"",""DISABLED""]"	"[""oyEUcILQ4e"",""WzvnSU9Be1""]"
a01UL000008QLAgYAO	2	2025-04-30T15:55:57.000Z	2023-12-29T18:12:11.000Z	"[""North Houston Executive Suites-1784-37859da0-baee-4e8b-9ef2-55c2d5d8e450"",""NHES-1784-a5dcfadc-15ce-4d47-a3d9-851ac8f2990f""]"	"[""DISABLED"",""ACTIVE""]"	"[""e9cdcd1b19"",""46eb83c220""]"
a01UL000005wKt7YAE	2	2025-04-30T03:15:17.000Z	2022-12-02T20:19:29.000Z	"[""Southlake"",""Southlake-101089""]"	"[""ACTIVE"",""DISABLED""]"	"[""gzrCHxMjNx"",""9165c874de""]"
a01Dn00000HHQ2yIAH	2	2025-04-29T18:39:06.000Z	2024-03-20T23:13:51.000Z	"[""Joshua Hills"",""Joshua Hills-101095""]"	"[""ACTIVE"",""DISABLED""]"	"[""23nDzujiuD"",""abf2760ac0""]"
a01Dn00000HHcdpIAD	2	2025-04-29T18:15:45.000Z	2020-10-26T20:55:27.000Z	"[""Woodley Sara"",""Woodley Sara""]"	"[""DISABLED"",""ACTIVE""]"	"[""PLYMeMRRNG"",""osbv13RdIM""]"
a01UL00000HiW44YAF	2	2025-04-29T17:39:47.000Z	2025-03-12T17:47:55.000Z	"[""Springwood Place"",""Springwood Place - Duplicate error""]"	"[""ACTIVE"",""DISABLED""]"	"[""XWWdESdZwG"",""jTtQZDJg5N""]"
a01Dn00000HHbCgIAL	2	2025-04-29T16:52:32.000Z	2024-03-20T23:18:46.000Z	"[""VUE 5325-101095"",""Vue 5325""]"	"[""DISABLED"",""ACTIVE""]"	"[""a968d7f421"",""0Ow1bhLyUG""]"
a01Dn00000HHG1TIAX	2	2025-04-29T16:01:39.000Z	2024-03-28T18:46:08.000Z	"[""780 Townhomes"",""780 Townhomes""]"	"[""ACTIVE"",""DISABLED""]"	"[""e3a6fe16bd"",""6bX8sssxT7""]"
a01Dn00000HHchuIAD	2	2025-04-28T22:14:58.000Z	2024-03-06T16:50:41.000Z	"[""Zinc"",""Zinc""]"	"[""DISABLED"",""ACTIVE""]"	"[""Dt5wBBZitR"",""igHLnjuPHN""]"
a01Dn00000HHIoxIAH	2	2025-04-28T21:53:19.000Z	2021-02-09T17:17:14.000Z	"[""Brighton Way"",""Brighton Way Apartments""]"	"[""DISABLED"",""ACTIVE""]"	"[""QdaB7XX1tK"",""4Eux9BAFwQ""]"
a01Dn00000HHG2kIAH	2	2025-04-28T21:07:26.000Z	2024-03-20T23:17:22.000Z	"[""80 on Gibson"",""80 on Gibson-101095""]"	"[""ACTIVE"",""DISABLED""]"	"[""JXbqg8CIx5"",""8ec38f67c5""]"
a01Dn00000HHFklIAH	2	2025-04-28T19:29:56.000Z	2020-10-26T17:33:16.000Z	"[""6940 Sepulveda"",""6940 Sepulveda""]"	"[""ACTIVE"",""DISABLED""]"	"[""cEK9QHuglB"",""NIPEsjTDqa""]"
a01UL000006zashYAA	2	2025-04-28T18:53:45.000Z	2023-01-27T23:56:02.000Z	"[""1995 Chestnut Street Apartments"",""1995 Chestnut Street Apartments-16505""]"	"[""DISABLED"",""ACTIVE""]"	"[""2falxDcbiZ"",""1caaa8d877""]"
a01Dn00000HHJyWIAX	2	2025-04-28T18:41:26.000Z	2024-04-03T19:27:34.000Z	"[""Chalet Apartments, LLC-1054-b275adec-13d9-479e-91ca-293f99db51b7"",""The Chalet 1-1438-c72ff495-458a-49d1-a1b1-04d3c8f6758d""]"	"[""DISABLED"",""ACTIVE""]"	"[""2219e0e5d7"",""336671942b""]"
a01Dn00000HHM4SIAX	2	2025-04-28T18:41:25.000Z	2024-04-03T19:27:14.000Z	"[""Denton North 1-1438-2b547c3d-0737-4356-be64-3d1ad0ec4d10"",""Denton North Apartments-1054-a4771686-6f06-4d8b-b027-495375886d5e""]"	"[""ACTIVE"",""DISABLED""]"	"[""f2f775850f"",""79eed9af7d""]"
a01Dn00000HHLzqIAH	3	2025-04-28T16:53:56.000Z	2023-08-15T22:23:21.000Z	"[""Durham Heights"",""Durham Heights - Guarantor"",""Durham Heights""]"	"[""ACTIVE"",""ACTIVE"",""DISABLED""]"	"[""0fc4ba23b1"",""f4fe386c9b"",""wcNhkFSlAt""]"
a01Dn00000HHt44IAD	2	2025-04-28T16:21:20.000Z	2023-01-30T15:59:36.000Z	"[""Walnut Garden Apartments-16505"",""Walnut Garden""]"	"[""ACTIVE"",""DISABLED""]"	"[""142cdac8a4"",""RyAw7EHOS1""]"
a01Dn00000HHVcDIAX	2	2025-04-26T19:15:13.000Z	2023-03-01T18:51:40.000Z	"[""Palm Coast-101089"",""Palm Coast""]"	"[""DISABLED"",""ACTIVE""]"	"[""ef2ece84ca"",""x53xp4pVcS""]"
a01Dn00000HHtn8IAD	2	2025-04-25T22:40:24.000Z	2023-06-09T13:07:08.000Z	"[""Woodland Commons"",""Woodland Commons""]"	"[""DISABLED"",""ACTIVE""]"	"[""Q8CzrOq193"",""kJdretToEx""]"
a01Dn00000HHsUdIAL	2	2025-04-25T22:39:19.000Z	2024-10-17T13:33:00.000Z	"[""Turn"",""The Turn""]"	"[""DISABLED"",""ACTIVE""]"	"[""KHzwtHORPN"",""62ZN4FVKpS""]"
a01Dn00000HHsY8IAL	2	2025-04-25T22:17:11.000Z	2024-03-20T23:32:20.000Z	"[""Vantage Lofts"",""Vantage-101095""]"	"[""ACTIVE"",""DISABLED""]"	"[""pKMIddLz6d"",""7357b1e39e""]"
a01UL000006zasgYAA	2	2025-04-25T22:13:12.000Z	2023-02-14T22:15:34.000Z	"[""1824 Lakeshore"",""1824 Lakeshore-16505""]"	"[""DISABLED"",""ACTIVE""]"	"[""DFTXZQEruQ"",""d5eb4f6f06""]"
a01Dn00000HHqm9IAD	2	2025-04-25T17:35:30.000Z	2025-03-03T19:13:34.000Z	"[""Solameer-101095"",""Solameer""]"	"[""DISABLED"",""ACTIVE""]"	"[""9194d8d5f0"",""8tkBC1xEUx""]"
a01Dn00000HHf62IAD	2	2025-04-25T16:52:58.000Z	2023-08-15T18:06:55.000Z	"[""Brea Frisco"",""Brea Frisco""]"	"[""DISABLED"",""DISABLED""]"	"[""7ET6Lhrdex"",""2xfO2ytFBJ""]"
a01Dn00000HHthVIAT	2	2025-04-25T15:11:03.000Z	2022-10-06T21:50:31.000Z	"[""The Willows at Town Center"",""The Willows at Town Center""]"	"[""ACTIVE"",""DISABLED""]"	"[""jZwXCveraB"",""5KewaObNgI""]"
a01Dn00000LgpwIIAR	2	2025-04-25T03:15:09.000Z	2023-08-15T13:47:26.000Z	"[""Pendergrass"",""Pendergrass-101089""]"	"[""ACTIVE"",""DISABLED""]"	"[""IMzsKcgUid"",""cbecd4f112""]"
a01Dn00000HHn5UIAT	2	2025-04-24T23:07:01.000Z	2025-03-03T19:54:35.000Z	"[""Park at Legacy Trails"",""Park at Legacy Trails-101095""]"	"[""ACTIVE"",""DISABLED""]"	"[""ECtf3xz2ew"",""31e40eb034""]"
a01Dn00000HHsTJIA1	3	2025-04-24T21:46:56.000Z	2023-11-01T16:46:27.000Z	"[""Loft23 - Guarantor"",""Loft23"",""Loft23""]"	"[""DISABLED"",""DISABLED"",""ACTIVE""]"	"[""36bdaf3141"",""f31cb7cc0f"",""FHGHFGoc3Y""]"
a01Dn00000HHhxCIAT	2	2025-04-24T21:03:18.000Z	2024-03-20T23:15:32.000Z	"[""Firenze-101095"",""Firenze""]"	"[""DISABLED"",""ACTIVE""]"	"[""19b0110f97"",""nXdrKv907H""]"
a01Dn00000HHd5JIAT	2	2025-04-24T20:41:11.000Z	2024-03-28T18:36:08.000Z	"[""1104 Residences"",""1104 Residences""]"	"[""ACTIVE"",""DISABLED""]"	"[""40d55c59d8"",""pfWJo2ZaPt""]"
a01UL000000buxlYAA	2	2025-04-24T16:49:35.000Z	2023-11-14T17:03:55.000Z	"[""Columbia-101089"",""Columbia""]"	"[""DISABLED"",""ACTIVE""]"	"[""0c545406fa"",""hDcDNnRkS5""]"
a01Dn00000HHk0CIAT	2	2025-04-24T16:43:30.000Z	2024-03-20T23:20:12.000Z	"[""Keller Cactus Hills"",""Keller Cactus Hills-101095""]"	"[""ACTIVE"",""DISABLED""]"	"[""1arsy9Fj0h"",""f0fa6d1538""]"
a01UL000008jAY6YAM	2	2025-04-24T14:35:08.000Z	2024-06-24T19:13:27.000Z	"[""Spring Hill"",""Spring Hill-101089""]"	"[""ACTIVE"",""DISABLED""]"	"[""4aFcIQkdSw"",""dfa4671445""]"
a01UL000007uiyPYAQ	2	2025-04-24T09:15:05.000Z	2024-05-29T16:19:34.000Z	"[""Plant City-101089"",""Plant City""]"	"[""DISABLED"",""ACTIVE""]"	"[""c3a04a3f28"",""aiKcDU4thK""]"
a01Dn00000HHQvIIAX	2	2025-04-24T02:37:05.000Z	2025-03-03T18:53:14.000Z	"[""Legacy Crossing-101095"",""Legacy Crossing""]"	"[""DISABLED"",""ACTIVE""]"	"[""26e8e2f282"",""oiqnfzfeA7""]"
a01UL00000GkRTrYAN	2	2025-04-23T23:26:47.000Z	2025-04-19T00:20:23.000Z	"[""DeLand-101089"",""DeLand""]"	"[""DISABLED"",""ACTIVE""]"	"[""dce7d5585b"",""BNnPtOcmgz""]"
a01UL000006zbD9YAI	2	2025-04-23T21:46:31.000Z	2023-05-12T12:49:50.000Z	"[""The Landing on Summer Street"",""The Landing On Summer Street II""]"	"[""ACTIVE"",""ACTIVE""]"	"[""ZXM1TBRwUX"",""ef0jLu2iid""]"
a01Dn00000HHG0xIAH	2	2025-04-23T17:35:11.000Z	2023-12-12T23:25:05.000Z	"[""770 South Harbor"",""770 South Harbor-18735""]"	"[""DISABLED"",""ACTIVE""]"	"[""tN1eQ35H2Y"",""8a3f5e387d""]"
a01Dn00000HHhZmIAL	2	2025-04-23T00:09:23.000Z	2023-01-30T22:09:54.000Z	"[""El Portal Apartments-16505"",""El Portal Apts""]"	"[""ACTIVE"",""DISABLED""]"	"[""b0833718fb"",""6BAHkZxnTx""]"
a01Dn00000HHmHpIAL	2	2025-04-22T22:21:01.000Z	2025-03-03T18:55:01.000Z	"[""North Union-101095"",""North Union""]"	"[""DISABLED"",""ACTIVE""]"	"[""7a3fea273f"",""BVZQcX01Cy""]"
a01Dn00000HHpDDIA1	2	2025-04-22T20:58:08.000Z	2025-04-18T21:30:41.000Z	"[""Redwine Creek"",""Redwine Creek-15167""]"	"[""DISABLED"",""DISABLED""]"	"[""0GcibQmcUF"",""5fd029dce4""]"
a01Dn00000HHVcCIAX	2	2025-04-22T18:15:23.000Z	2022-12-05T16:39:23.000Z	"[""Ocala"",""Ocala-101089""]"	"[""ACTIVE"",""DISABLED""]"	"[""A6wyynKpUJ"",""3262772a7f""]"
a01Dn00000HHMLeIAP	2	2025-04-22T16:29:18.000Z	2022-05-05T19:25:29.000Z	"[""Eden Crystal Lake"",""Mira Crystal Lake""]"	"[""DISABLED"",""ACTIVE""]"	"[""ystM3p7N6F"",""QIHX31qRBH""]"
a01Dn00000HHp40IAD	2	2025-04-22T15:38:33.000Z	2025-03-03T18:57:45.000Z	"[""Quail Cove-101095"",""Quail Cove""]"	"[""DISABLED"",""ACTIVE""]"	"[""8ff5decc92"",""t3wotpQzYl""]"
a01Dn00000HHn2lIAD	2	2025-04-22T03:44:59.000Z	2025-03-03T18:56:13.000Z	"[""Park at City Center"",""Park at City Center-101095""]"	"[""ACTIVE"",""DISABLED""]"	"[""qP79okMYId"",""9b52691934""]"
a01Dn00000HHVKyIAP	2	2025-04-21T22:44:37.000Z	2025-04-01T16:25:03.000Z	"[""Piazza Phase I"",""Piazza Phase II""]"	"[""ACTIVE"",""ACTIVE""]"	"[""xwKjEJZJmK"",""vJLKMmVOu0""]"
a01Dn00000HHeQeIAL	2	2025-04-21T17:55:46.000Z	2021-04-20T16:28:16.000Z	"[""Broadstone Memorial"",""The Atlantic Memorial""]"	"[""DISABLED"",""ACTIVE""]"	"[""JKcyuEg1qm"",""xWyWQiltcn""]"
